order_id,customer_id,order_date,total,status
2247,450,2025-03-03 20:42:53,223.17,completed
2248,246,2025-01-05 12:18:32,131.76,shipped
2249,195,2024-05-07 09:06:59,28.61,cancelled
2250,329,2024-02-25 17:54:11,70.18,completed
2251,200,2025-07-03 15:40:36,202.22,shipped
2252,479,2024-01-09 09:07:31,181.39,completed
2253,36,2025-04-29 07:36:03,211.4,shipped
2254,75,2023-12-03 00:06:19,478.23,completed
2255,54,2025-04-04 10:35:54,100.03,shipped
2256,158,2024-03-19 22:54:21,213.61,shipped
2257,13,2025-02-21 20:25:21,127.94,shipped
2258,262,2024-01-23 20:14:58,36.86,completed
2259,45,2024-10-03 02:17:39,13.53,completed
2260,190,2025-04-28 10:08:56,195.32,shipped
2261,126,2025-10-01 09:46:58,98.73,completed
2262,307,2025-08-07 15:27:39,162.84,completed
2263,324,2025-04-30 20:53:49,185.42,shipped
2264,487,2025-06-13 18:17:40,78.67,completed
2265,420,2024-01-11 16:51:38,15.81,returned
2266,161,2024-11-14 00:17:28,101.79,shipped
2267,275,2024-07-04 02:02:19,182.68,cancelled
2268,151,2024-09-03 21:33:25,152.19,cancelled
2269,408,2025-09-17 05:10:54,222.73,cancelled
2270,295,2025-03-01 13:02:14,71.13,shipped
2271,57,2023-12-16 22:52:59,40.4,completed
2272,483,2025-09-13 15:38:43,80.14,completed
2273,471,2024-03-17 19:07:28,176.58,completed
2274,400,2025-02-09 06:54:18,80.19,completed
2275,79,2025-06-19 00:38:32,142.16,completed
2276,458,2024-12-31 13:19:06,67.04,completed
2277,431,2024-05-02 15:52:00,113.87,completed
2278,414,2024-02-15 21:23:25,138.44,completed
2279,247,2025-07-17 01:17:49,101.09,shipped
2280,243,2023-12-07 20:41:10,261.86,completed
2281,138,2024-06-07 00:03:52,26.92,completed
2282,148,2024-05-25 18:51:06,62.94,completed
2283,140,2025-08-30 07:38:33,418.01,completed
2284,78,2025-06-13 10:25:19,43.2,completed
2285,389,2025-01-08 13:48:54,32.25,completed
2286,164,2025-08-14 00:45:15,49.08,completed
2287,172,2024-06-16 12:08:33,283.92,completed
2288,386,2024-01-06 03:38:11,15.77,shipped
2289,343,2025-03-10 20:10:46,54.86,completed
2290,63,2024-09-10 20:56:34,108.96,completed
2291,346,2024-09-14 14:05:54,482.55,completed
2292,252,2024-03-20 04:33:31,152.23,completed
2293,478,2024-03-11 08:40:11,67.76,completed
2294,209,2025-01-28 23:39:03,43.04,completed
2295,146,2024-01-17 05:49:01,145.73,completed
2296,496,2025-07-29 17:09:20,41.11,completed
2297,298,2025-09-19 21:24:20,10.8,shipped
2298,362,2024-04-20 21:31:48,70.35,completed
2299,300,2025-11-13 10:59:26,344.24,completed
2300,218,2024-02-15 06:10:31,171.67,completed
2301,361,2024-10-06 06:31:06,60.8,shipped
2302,180,2024-11-27 08:23:23,76.94,shipped
2303,91,2023-11-26 01:43:09,220.93,completed
2304,103,2024-12-08 09:49:48,40.86,completed
2305,139,2023-12-28 14:30:42,135.53,completed
2306,49,2024-08-26 04:15:33,187.31,completed
2307,164,2024-09-25 10:43:06,118.26,completed
2308,203,2025-01-20 23:28:34,86.94,shipped
2309,59,2025-10-02 10:43:10,33.16,completed
2310,482,2024-08-27 11:36:44,159.78,completed
2311,66,2025-08-29 14:42:39,132.3,completed
2312,144,2024-10-04 15:04:56,31.7,completed
2313,92,2025-08-29 18:21:55,291.45,completed
2314,262,2025-10-20 00:15:28,125.53,completed
2315,148,2024-09-15 15:42:53,157.71,returned
2316,64,2024-11-06 21:18:53,12.21,returned
2317,220,2025-06-22 04:29:20,155.89,completed
2318,430,2025-09-26 09:35:37,227.31,completed
2319,42,2025-10-07 04:55:42,11.24,shipped
2320,246,2023-12-16 17:20:30,134.93,completed
2321,174,2024-09-07 19:35:43,165.6,completed
2322,211,2024-05-14 20:30:02,128.46,completed
2323,97,2025-05-12 05:46:42,66.04,completed
2324,318,2024-09-16 05:36:09,312.67,completed
2325,177,2025-11-06 10:45:47,161.78,returned
2326,272,2024-03-13 00:29:09,85.52,completed
2327,429,2024-01-19 12:51:40,210.38,completed
2328,179,2025-01-31 04:34:15,263.31,completed
2329,332,2024-12-16 23:57:43,165.42,returned
2330,35,2025-07-31 19:55:26,187.56,shipped
2331,218,2024-09-16 00:17:34,71.14,completed
2332,64,2024-08-22 10:00:12,157.41,completed
2333,26,2024-08-22 02:54:51,24.2,completed
2334,11,2024-01-01 03:39:20,36.15,completed
2335,384,2024-07-07 16:53:00,142.59,completed
2336,393,2025-02-08 15:29:34,85.27,completed
2337,143,2024-06-25 01:49:53,40.67,cancelled
2338,249,2025-07-12 02:49:34,104.08,completed
2339,21,2025-06-29 21:29:18,192.59,completed
2340,275,2025-07-15 13:12:52,178.61,completed
2341,269,2024-05-31 01:30:19,462.98,shipped
2342,92,2024-07-05 14:40:16,192.09,shipped
2343,90,2025-04-07 18:07:07,180.54,completed
2344,209,2023-12-13 07:17:22,8.96,completed
2345,379,2024-10-22 17:15:44,372.07,completed
2346,174,2024-10-15 08:21:15,64.85,completed
2347,363,2024-09-14 07:16:45,16.5,shipped
2348,104,2024-04-15 17:03:50,8.76,completed
2349,246,2025-04-30 03:33:44,15.06,completed
2350,437,2024-07-10 00:18:06,118.33,shipped
2351,196,2025-02-26 20:33:04,10.03,completed
2352,257,2025-07-05 10:38:49,42.96,completed
2353,499,2024-04-09 15:59:05,23.1,shipped
2354,196,2025-05-25 07:57:03,164.28,completed
2355,385,2024-05-07 17:58:00,49.77,completed
2356,16,2025-01-29 00:50:24,110.97,shipped
2357,280,2024-10-03 23:12:14,154.69,completed
2358,380,2024-08-08 05:35:45,61.34,completed
2359,289,2023-11-21 20:00:45,35.43,completed
2360,394,2024-07-07 00:11:02,416.53,completed
2361,243,2025-03-31 22:00:10,60.1,cancelled
2362,52,2025-02-26 17:55:38,210.26,cancelled
2363,295,2024-09-02 23:20:59,74.07,shipped
2364,208,2024-03-24 03:06:58,39.76,completed
2365,87,2024-11-01 12:53:25,204.94,completed
2366,283,2024-04-10 14:30:28,18.47,completed
2367,464,2024-02-23 18:29:26,255.31,shipped
2368,285,2025-09-02 16:57:56,67.88,completed
2369,98,2024-03-25 10:13:08,185.5,completed
2370,248,2024-09-09 12:09:07,223.59,shipped
2371,347,2024-02-27 19:41:03,20.33,shipped
2372,389,2024-10-17 04:14:56,14.6,completed
2373,280,2025-09-30 07:45:21,93.64,returned
2374,267,2025-08-24 00:12:32,53.23,shipped
2375,256,2024-02-14 10:42:30,216.11,shipped
2376,241,2024-01-22 21:53:41,30.0,cancelled
2377,319,2024-07-01 17:44:12,72.23,completed
2378,410,2024-03-08 06:31:12,34.01,completed
2379,65,2024-05-31 19:58:24,335.49,completed
2380,411,2024-05-01 07:39:41,11.38,completed
2381,290,2025-07-17 13:49:44,314.92,completed
2382,451,2024-09-29 09:17:00,133.67,completed
2383,253,2025-04-15 02:02:48,35.4,cancelled
2384,173,2024-02-29 23:03:21,18.66,completed
2385,458,2025-10-29 12:07:45,289.48,completed
2386,165,2025-08-19 21:52:55,25.41,completed
2387,188,2025-06-11 01:56:15,68.9,completed
2388,65,2024-08-08 00:36:50,72.25,completed
2389,437,2025-04-06 14:30:35,58.79,completed
2390,179,2025-01-19 03:12:25,112.88,shipped
2391,37,2025-05-08 08:34:26,143.06,completed
2392,178,2024-07-21 04:35:07,41.86,completed
2393,315,2024-06-09 05:50:01,66.44,completed
2394,313,2025-04-21 07:57:06,172.9,shipped
2395,311,2024-03-11 17:25:40,251.43,completed
2396,55,2024-02-01 23:20:29,271.56,shipped
2397,309,2025-04-25 17:40:45,656.91,cancelled
2398,279,2024-12-18 23:21:00,16.36,completed
2399,42,2025-09-05 12:50:19,292.85,completed
2400,295,2024-12-17 20:20:21,38.26,completed
2401,421,2025-03-23 09:06:56,24.19,completed
2402,348,2025-10-03 14:25:30,210.08,shipped
2403,262,2023-12-15 17:19:15,595.56,completed
2404,259,2025-01-02 19:39:29,259.93,completed
2405,83,2025-06-08 01:23:21,99.17,completed
2406,441,2024-12-02 02:55:48,219.16,completed
2407,255,2025-02-18 16:03:35,226.34,completed
2408,198,2025-05-02 00:01:55,142.86,completed
2409,242,2025-03-08 23:38:10,153.14,completed
2410,485,2024-01-30 09:20:42,40.86,shipped
2411,170,2025-06-11 21:43:18,110.18,completed
2412,392,2025-03-12 22:14:55,100.19,completed
2413,108,2025-11-06 19:01:57,39.96,completed
2414,121,2024-09-26 18:25:45,299.54,completed
2415,275,2024-03-08 18:50:21,21.7,shipped
2416,106,2025-03-25 21:28:22,97.98,cancelled
2417,189,2024-05-19 16:42:52,16.59,completed
2418,98,2025-05-30 19:50:28,164.27,shipped
2419,245,2024-07-13 20:51:44,17.66,shipped
2420,492,2025-10-20 00:47:33,41.14,completed
2421,313,2025-08-13 15:06:36,128.17,completed
2422,173,2025-05-20 14:54:38,55.95,returned
2423,307,2024-01-19 22:36:19,66.65,returned
2424,336,2025-04-09 07:10:34,45.84,completed
2425,94,2025-02-23 20:20:02,32.92,shipped
2426,421,2025-01-31 15:06:57,123.42,shipped
2427,394,2025-04-28 11:18:21,346.91,cancelled
2428,174,2024-09-05 13:33:51,15.69,completed
2429,260,2024-06-07 00:02:50,25.62,shipped
2430,489,2024-05-04 13:13:41,64.82,completed
2431,145,2024-04-19 08:02:42,40.4,completed
2432,299,2025-01-22 22:33:23,147.95,shipped
2433,188,2024-08-04 09:14:18,93.27,shipped
2434,100,2025-08-01 11:08:12,179.05,completed
2435,426,2024-05-19 04:02:09,342.25,cancelled
2436,438,2025-10-04 10:30:21,33.34,completed
2437,149,2024-02-27 06:24:59,290.45,completed
2438,304,2025-05-27 13:44:38,70.24,completed
2439,142,2024-06-21 00:46:48,97.2,cancelled
2440,170,2024-11-07 05:18:08,189.62,shipped
2441,103,2024-04-08 04:27:47,50.58,completed
2442,432,2025-10-05 16:22:00,125.68,completed
2443,182,2024-08-25 04:47:10,81.46,completed
2444,179,2025-04-16 01:16:15,31.18,cancelled
2445,386,2023-12-29 22:41:19,16.95,returned
2446,60,2024-08-24 10:50:18,138.41,cancelled
2447,417,2025-01-01 03:09:56,134.53,shipped
2448,155,2024-05-16 09:27:15,155.76,completed
2449,331,2024-05-07 21:34:00,76.55,completed
2450,62,2024-05-23 21:45:36,77.64,returned
2451,59,2024-06-04 17:28:17,112.71,completed
2452,182,2024-04-20 08:09:39,72.33,completed
2453,307,2025-08-09 09:59:52,13.2,completed
2454,136,2023-12-12 04:23:06,310.48,completed
2455,110,2025-08-04 12:11:23,59.07,completed
2456,428,2025-05-03 18:33:09,181.95,completed
2457,119,2024-05-20 07:19:16,173.27,completed
2458,351,2024-01-14 10:29:35,105.3,completed
2459,382,2024-01-15 07:41:34,225.28,completed
2460,448,2025-05-16 21:14:47,262.84,completed
2461,178,2025-08-24 08:14:03,9.62,completed
2462,19,2024-08-25 08:43:13,200.52,shipped
2463,230,2025-09-04 03:04:54,9.45,shipped
2464,485,2025-04-17 09:54:20,81.58,completed
2465,355,2024-12-30 02:11:58,11.09,cancelled
2466,25,2024-12-07 04:23:46,209.55,shipped
2467,402,2024-09-25 07:04:59,44.15,completed
2468,100,2023-12-06 22:38:53,121.96,completed
2469,212,2024-08-31 14:10:52,138.75,completed
2470,388,2025-05-26 11:41:37,393.15,completed
2471,292,2024-06-09 15:32:54,68.18,cancelled
2472,277,2024-08-28 10:21:52,148.17,completed
2473,438,2025-09-15 22:56:42,94.11,completed
2474,111,2024-11-11 20:37:04,95.6,completed
2475,327,2025-07-11 18:36:25,364.16,shipped
2476,116,2025-06-02 11:23:44,225.81,shipped
2477,366,2024-09-13 10:33:04,71.11,returned
2478,86,2025-10-26 18:55:48,114.61,completed
2479,137,2025-05-04 00:13:52,128.53,completed
2480,233,2025-01-26 01:18:20,139.74,returned
2481,279,2025-04-22 14:24:00,111.68,cancelled
2482,425,2024-06-10 19:15:52,258.2,completed
2483,115,2024-12-07 01:59:45,100.07,cancelled
2484,430,2024-07-29 03:54:56,166.63,completed
2485,128,2025-07-25 12:38:02,102.84,shipped
2486,442,2024-11-01 11:19:32,28.74,completed
2487,233,2024-09-21 23:05:24,33.17,shipped
2488,435,2025-02-13 00:07:35,61.44,completed
2489,70,2025-05-21 07:30:42,4.4,completed
2490,253,2025-10-10 07:18:09,39.62,completed
2491,343,2025-05-27 20:57:01,111.12,completed
2492,97,2025-07-26 15:08:03,240.15,completed
2493,22,2024-06-10 13:27:05,144.22,completed
2494,277,2025-05-28 19:12:08,56.58,completed
2495,30,2025-07-06 21:39:49,463.46,completed
2496,124,2025-10-15 09:50:15,79.51,completed
2497,132,2025-10-26 19:50:37,111.87,completed
2498,356,2025-03-22 23:42:47,179.63,completed
2499,273,2024-08-01 19:07:37,95.49,completed
2500,52,2024-04-18 01:22:57,123.57,completed
